record_date,link,record_details,publication_date,school_id
28 March 2014,https://files.ofsted.gov.uk/v1/file/2378017,Interim assessment,09 May 2014,21_130095
12 July 2011,https://files.ofsted.gov.uk/v1/file/1979689,Full inspection: Good,12 September 2011,21_130095
19 March 2008,https://files.ofsted.gov.uk/v1/file/905077,Full inspection: Satisfactory,23 April 2008,21_130095
21 September 2022,https://files.ofsted.gov.uk/v1/file/50198817,School inspection,14 November 2022,21_130302
10 November 2020,https://files.ofsted.gov.uk/v1/file/50157473,Monitoring visit,03 December 2020,21_130302
13 June 2017,https://files.ofsted.gov.uk/v1/file/2711177,Short inspection,20 July 2017,21_130302
04 December 2012,https://files.ofsted.gov.uk/v1/file/2158971,Full inspection: Good,10 January 2013,21_130302
19 January 2011,https://files.ofsted.gov.uk/v1/file/1960697,Full inspection: Satisfactory,10 February 2011,21_130302
31 October 2007,https://files.ofsted.gov.uk/v1/file/905105,Full inspection: Satisfactory,16 November 2007,21_130302
17 November 2003,https://files.ofsted.gov.uk/v1/file/791299,Full inspection,20 May 2004,21_130302
28 February 2023,https://files.ofsted.gov.uk/v1/file/50215406,School inspection: Outstanding,02 May 2023,21_130303
03 December 2019,https://files.ofsted.gov.uk/v1/file/50143552,School inspection,22 January 2020,21_130303
02 February 2016,https://files.ofsted.gov.uk/v1/file/2551412,Full inspection: Good,17 March 2016,21_130303
28 March 2014,https://files.ofsted.gov.uk/v1/file/2378069,Interim assessment,09 May 2014,21_130303
07 October 2010,https://files.ofsted.gov.uk/v1/file/1959635,Full inspection: Good,05 November 2010,21_130303
27 February 2008,https://files.ofsted.gov.uk/v1/file/854745,Full inspection: Good,17 March 2008,21_130303
17 September 2001,https://files.ofsted.gov.uk/v1/file/779213,Full inspection,29 November 2001,21_130303
25 May 2021,https://files.ofsted.gov.uk/v1/file/50166428,School inspection,16 July 2021,21_130340
19 April 2016,https://files.ofsted.gov.uk/v1/file/2566659,Full inspection: Good,10 May 2016,21_130340
09 September 2014,https://files.ofsted.gov.uk/v1/file/2421199,Monitoring visit,30 September 2014,21_130340
29 January 2014,https://files.ofsted.gov.uk/v1/file/2331857,Full inspection: Requires Improvement,26 February 2014,21_130340
05 July 2012,https://files.ofsted.gov.uk/v1/file/2071047,Full inspection: Satisfactory,06 September 2012,21_130340
23 March 2011,https://files.ofsted.gov.uk/v1/file/1553561,Monitoring visit,26 April 2011,21_130340
09 March 2010,https://files.ofsted.gov.uk/v1/file/969651,Full inspection: Satisfactory,31 March 2010,21_130340
08 December 2009,https://files.ofsted.gov.uk/v1/file/945269,Monitoring visit,12 January 2010,21_130340
06 July 2009,https://files.ofsted.gov.uk/v1/file/942937,Monitoring visit,03 September 2009,21_130340
09 March 2009,https://files.ofsted.gov.uk/v1/file/939603,Monitoring visit,23 March 2009,21_130340
25 November 2008,https://files.ofsted.gov.uk/v1/file/939017,Monitoring visit,16 December 2008,21_130340
04 June 2008,https://files.ofsted.gov.uk/v1/file/905129,Full inspection: Inadequate,10 July 2008,21_130340
06 October 2003,https://files.ofsted.gov.uk/v1/file/790611,Full inspection,20 May 2004,21_130340
23 February 2022,https://files.ofsted.gov.uk/v1/file/50183080,School inspection: Outstanding,09 May 2022,21_130342
07 January 2011,https://files.ofsted.gov.uk/v1/file/1570819,Interim assessment,17 May 2011,21_130342
03 December 2007,https://files.ofsted.gov.uk/v1/file/854781,Full inspection: Outstanding,18 December 2007,21_130342
21 January 2002,https://files.ofsted.gov.uk/v1/file/772725,Full inspection,24 April 2002,21_130342
11 July 2023,https://files.ofsted.gov.uk/v1/file/50229675,School inspection: Good,29 September 2023,21_130343
02 July 2019,https://files.ofsted.gov.uk/v1/file/50106988,Short inspection,24 July 2019,21_130343
01 December 2015,https://files.ofsted.gov.uk/v1/file/2534822,Short inspection,11 January 2016,21_130343
19 March 2012,https://files.ofsted.gov.uk/v1/file/1968679,Full inspection: Good,23 April 2012,21_130343
09 December 2009,https://files.ofsted.gov.uk/v1/file/945201,Full inspection: Satisfactory,14 January 2010,21_130343
13 July 2009,https://files.ofsted.gov.uk/v1/file/943025,Monitoring visit,04 September 2009,21_130343
26 February 2009,https://files.ofsted.gov.uk/v1/file/942337,Monitoring visit,16 March 2009,21_130343
09 October 2008,https://files.ofsted.gov.uk/v1/file/905133,Full inspection: Inadequate,28 November 2008,21_130343
29 March 2004,https://files.ofsted.gov.uk/v1/file/787899,Full inspection,10 June 2004,21_130343
20 June 2023,https://files.ofsted.gov.uk/v1/file/50228866,School inspection,21 September 2023,21_130352
03 November 2020,https://files.ofsted.gov.uk/v1/file/50158012,Monitoring visit,10 December 2020,21_130352
12 December 2017,https://files.ofsted.gov.uk/v1/file/2757821,Short inspection,05 February 2018,21_130352
19 June 2013,https://files.ofsted.gov.uk/v1/file/2242461,Full inspection: Good,11 July 2013,21_130352
16 March 2010,https://files.ofsted.gov.uk/v1/file/966135,Full inspection: Good,22 April 2010,21_130352
07 November 2006,https://files.ofsted.gov.uk/v1/file/854793,Full inspection: Satisfactory,23 November 2006,21_130352
21 January 2002,https://files.ofsted.gov.uk/v1/file/779647,Full inspection,24 April 2002,21_130352
15 March 2022,https://files.ofsted.gov.uk/v1/file/50186147,School inspection,20 June 2022,21_130358
17 January 2017,https://files.ofsted.gov.uk/v1/file/2645741,Short inspection,09 February 2017,21_130358
07 February 2013,https://files.ofsted.gov.uk/v1/file/2186769,Full inspection: Good,04 March 2013,21_130358
12 November 2009,https://files.ofsted.gov.uk/v1/file/966139,Full inspection: Satisfactory,04 December 2009,21_130358
01 November 2006,https://files.ofsted.gov.uk/v1/file/854797,Full inspection: Good,22 November 2006,21_130358
11 March 2002,https://files.ofsted.gov.uk/v1/file/779711,Full inspection,12 June 2002,21_130358
26 September 2023,https://files.ofsted.gov.uk/v1/file/50232330,School inspection,09 November 2023,21_130381
23 May 2017,https://files.ofsted.gov.uk/v1/file/2700949,Full inspection: Outstanding,27 June 2017,21_130381
18 July 2013,https://files.ofsted.gov.uk/v1/file/2263225,Full inspection: Good,09 September 2013,21_130381
27 April 2010,https://files.ofsted.gov.uk/v1/file/966163,Full inspection: Good,21 May 2010,21_130381
02 May 2007,https://files.ofsted.gov.uk/v1/file/854821,Full inspection: Good,21 May 2007,21_130381
02 July 2001,https://files.ofsted.gov.uk/v1/file/770145,Full inspection,05 October 2001,21_130381
22 May 2024,https://files.ofsted.gov.uk/v1/file/50251820,School inspection,08 July 2024,21_130918
29 January 2019,https://files.ofsted.gov.uk/v1/file/50059149,Short inspection,28 February 2019,21_130918
10 March 2015,https://files.ofsted.gov.uk/v1/file/2470600,Full inspection: Good,15 April 2015,21_130918
27 January 2011,https://files.ofsted.gov.uk/v1/file/1961593,Full inspection: Good,18 February 2011,21_130918
11 May 2010,https://files.ofsted.gov.uk/v1/file/972835,Monitoring visit,20 May 2010,21_130918
13 May 2008,https://files.ofsted.gov.uk/v1/file/905279,Full inspection: Satisfactory,04 June 2008,21_130918
29 September 2003,https://files.ofsted.gov.uk/v1/file/788203,Full inspection,20 May 2004,21_130918
30 April 2019,https://files.ofsted.gov.uk/v1/file/50078562,Short inspection,20 May 2019,21_130921
21 May 2015,https://files.ofsted.gov.uk/v1/file/2486855,Full inspection: Good,15 June 2015,21_130921
13 November 2013,https://files.ofsted.gov.uk/v1/file/2295833,Monitoring visit,04 December 2013,21_130921
11 July 2013,https://files.ofsted.gov.uk/v1/file/2263649,Full inspection: Requires Improvement,10 September 2013,21_130921
08 July 2010,https://files.ofsted.gov.uk/v1/file/979779,Full inspection: Outstanding,08 September 2010,21_130921
21 September 2006,https://files.ofsted.gov.uk/v1/file/824265,Full inspection: Good,05 October 2006,21_130921
19 June 2000,https://files.ofsted.gov.uk/v1/file/773861,Full inspection,26 September 2000,21_130921
11 October 2023,https://files.ofsted.gov.uk/v1/file/50233486,School inspection: Outstanding,21 November 2023,21_130932
12 December 2012,https://files.ofsted.gov.uk/v1/file/2161143,Full inspection: Outstanding,14 January 2013,21_130932
12 October 2010,https://files.ofsted.gov.uk/v1/file/1962825,Full inspection: Satisfactory,08 November 2010,21_130932
13 May 2009,https://files.ofsted.gov.uk/v1/file/945371,Curriculum and development visit,31 July 2009,21_130932
11 June 2008,https://files.ofsted.gov.uk/v1/file/905303,Full inspection: Good,02 July 2008,21_130932
17 May 2004,https://files.ofsted.gov.uk/v1/file/793165,Full inspection,22 July 2004,21_130932
10 May 2023,https://files.ofsted.gov.uk/v1/file/50221915,School inspection,30 June 2023,21_130995
30 January 2018,https://files.ofsted.gov.uk/v1/file/2756613,Short inspection,26 February 2018,21_130995
18 July 2013,https://files.ofsted.gov.uk/v1/file/2264437,Full inspection: Good,11 September 2013,21_130995
13 July 2010,https://files.ofsted.gov.uk/v1/file/966323,Full inspection: Satisfactory,08 September 2010,21_130995
10 July 2007,https://files.ofsted.gov.uk/v1/file/854977,Full inspection: Satisfactory,10 September 2007,21_130995
02 July 2001,https://files.ofsted.gov.uk/v1/file/779221,Full inspection,05 October 2001,21_130995
24 January 2019,https://files.ofsted.gov.uk/v1/file/50057395,Short inspection,20 February 2019,21_130998
11 March 2015,https://files.ofsted.gov.uk/v1/file/2474140,Full inspection: Good,27 April 2015,21_130998
07 January 2011,https://files.ofsted.gov.uk/v1/file/1569453,Interim assessment,17 May 2011,21_130998
21 May 2008,https://files.ofsted.gov.uk/v1/file/905403,Full inspection: Outstanding,11 June 2008,21_130998
14 June 2004,https://files.ofsted.gov.uk/v1/file/789623,Full inspection,15 October 2004,21_130998
06 March 2019,https://files.ofsted.gov.uk/v1/file/50066038,Full inspection: Outstanding,27 March 2019,21_131013
01 May 2018,https://files.ofsted.gov.uk/v1/file/2778989,Short inspection,12 June 2018,21_131013
16 January 2014,https://files.ofsted.gov.uk/v1/file/2323519,Full inspection: Good,07 February 2014,21_131013
13 June 2012,https://files.ofsted.gov.uk/v1/file/2027219,Full inspection: Satisfactory,05 July 2012,21_131013
30 June 2010,https://files.ofsted.gov.uk/v1/file/977801,Interim assessment,22 July 2010,21_131013
10 March 2009,https://files.ofsted.gov.uk/v1/file/943713,Curriculum and development visit,12 June 2009,21_131013
21 March 2007,https://files.ofsted.gov.uk/v1/file/854993,Full inspection: Outstanding,23 April 2007,21_131013
04 February 2002,https://files.ofsted.gov.uk/v1/file/779879,Full inspection,09 May 2002,21_131013
25 April 2023,https://files.ofsted.gov.uk/v1/file/50221562,School inspection: Requires Improvement,28 June 2023,21_131057
17 October 2017,https://files.ofsted.gov.uk/v1/file/2735793,Full inspection: Good,09 November 2017,21_131057
15 October 2015,https://files.ofsted.gov.uk/v1/file/2555274,Full inspection: Requires Improvement,12 November 2015,21_131057
22 October 2013,https://files.ofsted.gov.uk/v1/file/2290177,Monitoring visit,19 November 2013,21_131057
26 June 2013,https://files.ofsted.gov.uk/v1/file/2245921,Full inspection: Requires Improvement,18 July 2013,21_131057
29 March 2011,https://files.ofsted.gov.uk/v1/file/1970057,Full inspection: Satisfactory,28 April 2011,21_131057
05 October 2010,https://files.ofsted.gov.uk/v1/file/1445287,Monitoring visit,03 November 2010,21_131057
02 February 2010,https://files.ofsted.gov.uk/v1/file/969669,Monitoring visit,18 February 2010,21_131057
23 September 2009,https://files.ofsted.gov.uk/v1/file/968673,Monitoring visit,20 January 2010,21_131057
16 March 2009,https://files.ofsted.gov.uk/v1/file/934919,Full inspection: Inadequate,01 May 2009,21_131057
03 July 2007,https://files.ofsted.gov.uk/v1/file/867087,Monitoring visit,18 July 2007,21_131057
25 April 2006,https://files.ofsted.gov.uk/v1/file/824325,Full inspection: Satisfactory,19 May 2006,21_131057
27 May 2004,https://files.ofsted.gov.uk/v1/file/801717,Inspection,15 December 2005,21_131057
14 September 2022,https://files.ofsted.gov.uk/v1/file/50196643,School inspection,19 October 2022,21_131096
07 February 2017,https://files.ofsted.gov.uk/v1/file/2663823,Short inspection,17 March 2017,21_131096
06 February 2013,https://files.ofsted.gov.uk/v1/file/2187145,Full inspection: Good,04 March 2013,21_131096
12 July 2011,https://files.ofsted.gov.uk/v1/file/1979625,Full inspection: Satisfactory,12 September 2011,21_131096
27 February 2008,https://files.ofsted.gov.uk/v1/file/905487,Full inspection: Satisfactory,19 March 2008,21_131096
15 September 2003,https://files.ofsted.gov.uk/v1/file/792515,Full inspection,20 May 2004,21_131096
09 November 2021,https://files.ofsted.gov.uk/v1/file/50173915,School inspection,13 December 2021,21_131109
02 December 2020,https://files.ofsted.gov.uk/v1/file/50159459,Monitoring visit,14 January 2021,21_131109
15 September 2016,https://files.ofsted.gov.uk/v1/file/2605881,Short inspection,07 November 2016,21_131109
17 January 2012,https://files.ofsted.gov.uk/v1/file/1896773,Full inspection: Good,08 February 2012,21_131109
18 June 2009,https://files.ofsted.gov.uk/v1/file/934925,Full inspection: Good,09 July 2009,21_131109
04 December 2019,https://files.ofsted.gov.uk/v1/file/50143924,School inspection,28 January 2020,21_131141
23 February 2016,https://files.ofsted.gov.uk/v1/file/2564680,Full inspection: Good,29 April 2016,21_131141
22 April 2015,https://files.ofsted.gov.uk/v1/file/2478561,Monitoring visit,14 May 2015,21_131141
25 September 2014,https://files.ofsted.gov.uk/v1/file/2425599,Monitoring visit,16 October 2014,21_131141
12 December 2013,https://files.ofsted.gov.uk/v1/file/2379645,Full inspection: Requires Improvement,13 January 2014,21_131141
03 November 2011,https://files.ofsted.gov.uk/v1/file/1985007,Full inspection: Satisfactory,24 November 2011,21_131141
06 October 2009,https://files.ofsted.gov.uk/v1/file/969811,Monitoring visit,12 January 2010,21_131141
01 October 2008,https://files.ofsted.gov.uk/v1/file/905547,Full inspection: Satisfactory,21 October 2008,21_131141
17 May 2004,https://files.ofsted.gov.uk/v1/file/788469,Full inspection,10 September 2004,21_131141
17 October 2023,https://files.ofsted.gov.uk/v1/file/50234131,School inspection,29 November 2023,21_131144
27 March 2018,https://files.ofsted.gov.uk/v1/file/2771137,Short inspection,02 May 2018,21_131144
12 February 2014,https://files.ofsted.gov.uk/v1/file/2343361,Full inspection: Good,10 March 2014,21_131144
19 July 2011,https://files.ofsted.gov.uk/v1/file/1979789,Full inspection: Good,13 September 2011,21_131144
24 January 2008,https://files.ofsted.gov.uk/v1/file/905555,Full inspection: Satisfactory,14 February 2008,21_131144
20 January 2007,https://files.ofsted.gov.uk/v1/file/864307,Curriculum and development visit,01 June 2007,21_131144
16 June 2003,https://files.ofsted.gov.uk/v1/file/787251,Full inspection,17 September 2003,21_131144
07 February 2023,https://files.ofsted.gov.uk/v1/file/50211746,School inspection: Good,21 March 2023,21_131218
13 June 2017,https://files.ofsted.gov.uk/v1/file/2707379,Short inspection,12 July 2017,21_131218
06 March 2013,https://files.ofsted.gov.uk/v1/file/2200089,Full inspection: Good,28 March 2013,21_131218
05 March 2012,https://files.ofsted.gov.uk/v1/file/1933759,Curriculum and development visit,21 March 2012,21_131218
11 November 2009,https://files.ofsted.gov.uk/v1/file/966437,Full inspection: Satisfactory,03 December 2009,21_131218
04 October 2006,https://files.ofsted.gov.uk/v1/file/824369,Full inspection: Good,30 October 2006,21_131218
30 October 2000,https://files.ofsted.gov.uk/v1/file/777777,Full inspection,07 February 2001,21_131218
07 February 2024,https://files.ofsted.gov.uk/v1/file/50241587,School inspection,13 March 2024,21_131246
08 March 2018,https://files.ofsted.gov.uk/v1/file/2774057,Short inspection,17 May 2018,21_131246
21 November 2013,https://files.ofsted.gov.uk/v1/file/2300917,Full inspection: Good,13 December 2013,21_131246
05 March 2012,https://files.ofsted.gov.uk/v1/file/1974315,Full inspection: Satisfactory,27 March 2012,21_131246
